SMILES T P density einter compress inchi
OCC(C)(C)C 377 100 0.7340000000000001 -37.79 0.0001806 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 390 100 0.7205 -36.38 0.00017309999999999998 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 402 100 0.7070000000000001 -35.06 0.0002186 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 415 100 0.6929 -33.57 0.00022640000000000005 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 427 100 0.6804 -32.49 0.00028010000000000003 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 440 100 0.6649 -31.28 0.00040480000000000003 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 352 250 0.7733 -41.59 0.00010609999999999999 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 365 250 0.7601 -39.9 0.0001217 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 377 250 0.7485 -38.56 0.0001443 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 390 250 0.7371 -37.29 0.0001639 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 402 250 0.7252 -36.08 0.0001743 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 415 250 0.7128 -34.69 0.0002133 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 427 250 0.7027 -33.76 0.00023620000000000002 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 440 250 0.6917 -32.7 0.0002409000000000001 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 352 500 0.7901 -42.5 8.326e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 365 500 0.7803 -41.18 9.924e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 377 500 0.7712 -39.98 9.796e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 390 500 0.7606 -38.74 0.0001071 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 402 500 0.7532 -37.77 0.0001121 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 415 500 0.7397 -36.35 0.00015930000000000002 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 427 500 0.731 -35.39 0.00013030000000000002 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 440 500 0.7189 -34.2 0.00015859999999999998 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 352 750 0.8068 -43.6 7.46e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 365 750 0.7963 -42.03 8.736e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 377 750 0.7887 -41.08 8.286e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 390 750 0.7786 -39.78 9.992e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 402 750 0.7696 -38.74 9.787e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 415 750 0.7597 -37.56 0.0001016 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 427 750 0.7508 -36.53 0.00010070000000000001 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 440 750 0.7427 -35.61 0.000124 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 352 1000 0.8212 -44.51 6.696e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 365 1000 0.8117 -43.11 7.664e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 377 1000 0.8024 -41.85 7.705e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 390 1000 0.7943 -40.75 7.840000000000001e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 402 1000 0.7853 -39.62 7.936e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 415 1000 0.7759999999999999 -38.56 8.949e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 427 1000 0.7691 -37.59 9.458e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
OCC(C)(C)C 440 1000 0.7594 -36.6 9.661e-05 InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3
CC[C@@H](CO)C 228 1 0.8658 -58.47 4.407e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 260 1 0.8443 -55.6 6.367e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 291 1 0.8194 -51.98 8.051e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 323 1 0.7895 -47.9 0.00010390000000000002 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 355 1 0.7573 -43.75 0.0001403 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 387 1 0.7246 -39.67 0.00019569999999999999 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 418 1 0.6896 -36.11 0.00029330000000000003 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 450 1 0.6529 -32.84 0.0003812 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 228 50 0.8705 -58.66 4.667e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 260 50 0.8461 -55.41 5.233e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 291 50 0.8209 -51.9 8.65e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 323 50 0.7913 -47.96 0.00011810000000000001 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 355 50 0.7623 -43.96 0.00013959999999999998 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 387 50 0.7298 -39.98 0.0001763 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 418 50 0.6969 -36.65 0.0002469 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 450 50 0.6607 -33.15 0.00044249999999999997 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 228 100 0.8742 -58.39 4.425e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 260 100 0.8481 -55.81 5.83e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 291 100 0.8227 -51.88 8.046e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 323 100 0.7958 -48.09 9.784e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 355 100 0.7667 -44.21 0.0001298 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 387 100 0.7361 -40.47 0.0001936 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 418 100 0.7063 -37.24 0.0002094 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 450 100 0.6705 -33.82 0.00032219999999999997 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 228 250 0.8781 -58.5 3.937e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 260 250 0.8551 -56.05 5.755e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 291 250 0.8321 -52.8 6.34e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 323 250 0.8065 -48.77 9.626e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 355 250 0.7795 -45.04 0.00010759999999999999 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 387 250 0.7515 -41.45 0.00013130000000000002 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 418 250 0.7232 -38.16 0.000176 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 450 250 0.6962 -35.31 0.0002234 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 228 500 0.8854 -58.67 3.546e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 260 500 0.8686 -57.12 5.053e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 291 500 0.845 -53.69 5.297e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 323 500 0.8211 -49.7 6.782e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 355 500 0.7959999999999999 -46.0 9.059e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 387 500 0.7714 -42.69 9.896e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 418 500 0.7471 -39.57 0.0001173 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 450 500 0.7223 -36.82 0.0001388 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 228 750 0.8962 -59.25 2.82e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 260 750 0.8799 -57.69 4.004e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 291 750 0.8557 -53.98 5.568e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 323 750 0.833 -50.43 5.646e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 355 750 0.81 -46.86 7.334e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 387 750 0.7873 -43.62 8.122e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 418 750 0.7647 -40.67 9.073e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 450 750 0.7432 -38.13 0.00012570000000000002 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 228 1000 0.9004 -59.32 3.279e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 260 1000 0.8851 -57.9 3.592e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 291 1000 0.866 -54.64 4.097e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 323 1000 0.8436 -51.05 5.216e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 355 1000 0.8231 -47.71 6.798e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 387 1000 0.8006 -44.44 6.759999999999999e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 418 1000 0.7802 -41.61 7.141e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CC[C@@H](CO)C 450 1000 0.7607 -39.23 8.677e-05 InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1
CCC[C@H](O)C 247 1 0.8522 -56.68 5.235e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 276 1 0.8271 -53.97 7.157e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 305 1 0.8035 -50.26 8.616e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 334 1 0.7754 -46.53 0.00011740000000000002 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 363 1 0.745 -42.34 0.000178 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 392 1 0.7122 -38.55 0.00022810000000000001 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 421 1 0.6779999999999999 -34.99 0.0003678 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 450 1 0.6382 -31.61 0.0006482 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 247 50 0.8518 -56.75 5.517e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 276 50 0.8312 -54.27 7.358e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 305 50 0.8068 -50.66 8.533e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 334 50 0.7771 -46.65 0.0001199 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 363 50 0.7489 -42.62 0.00017900000000000001 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 392 50 0.7201 -39.13 0.000207 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 421 50 0.6852 -35.41 0.0003111 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 450 50 0.6513 -32.3 0.00043319999999999996 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 247 100 0.8576 -56.89 4.836e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 276 100 0.8343 -54.6 7.143e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 305 100 0.8106 -50.98 7.757e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 334 100 0.7842 -47.12 0.0001134 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 363 100 0.7571 -43.41 0.00014280000000000006 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 392 100 0.7238 -39.33 0.0001974 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 421 100 0.6939 -36.05 0.00025299999999999997 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 450 100 0.6608 -32.77 0.00037610000000000003 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 247 250 0.8669 -57.65 4.703e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 276 250 0.8415 -54.85 6.323e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 305 250 0.8183 -51.22 7.623e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 334 250 0.7942 -47.58 9.763e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 363 250 0.7688 -44.01 0.00011399999999999999 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 392 250 0.7415 -40.36 0.0001317 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 421 250 0.7149 -37.27 0.00020269999999999997 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 450 250 0.6864 -34.34 0.0002367 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 247 500 0.8732 -57.7 4.319e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 276 500 0.853 -55.3 5.025e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 305 500 0.8325 -52.2 5.892e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 334 500 0.8101 -48.54 7.47e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 363 500 0.7882 -45.2 0.00010149999999999999 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 392 500 0.7638 -41.73 0.0001155 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 421 500 0.7404 -38.85 0.0001371 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 450 500 0.7179 -36.24 0.0001649 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 247 750 0.8804 -57.79 3.707e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 276 750 0.8643 -56.24 4.339e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 305 750 0.8444 -53.08 5.319e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 334 750 0.8242 -49.5 5.992e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 363 750 0.8018 -45.9 7.576e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 392 750 0.7799 -42.64 7.966e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 421 750 0.7596 -39.95 0.0001072 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 450 750 0.7393 -37.46 0.00012629999999999998 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 247 1000 0.8889 -58.21 3.332e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 276 1000 0.8722 -56.17 3.804e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 305 1000 0.8557 -53.55 4.819e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 334 1000 0.8356 -50.38 5.9e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 363 1000 0.815 -46.97 5.774e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 392 1000 0.7961 -43.82 8.065e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 421 1000 0.7768 -41.16 8.669999999999999e-05 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
CCC[C@H](O)C 450 1000 0.7577 -38.71 0.00010549999999999999 InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1
OC1CCCCC1 321 1 0.9284 -53.47 6.076e-05 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 349 1 0.8964 -49.02 7.347e-05 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 378 1 0.8663 -45.91 0.0001278 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 406 1 0.835 -42.18 0.0001575 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 435 1 0.8018 -38.98 0.0002035 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 463 1 0.7728 -36.43 0.00020869999999999998 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 492 1 0.7292 -33.12 0.00042860000000000017 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 520 1 0.691 -30.69 0.0007155 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 321 50 0.9265 -53.3 5.968e-05 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 349 50 0.9003 -49.24 7.837e-05 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 378 50 0.8708 -45.99 0.0001143 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 406 50 0.8397 -42.07 0.00012660000000000001 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 435 50 0.8084 -39.34 0.0001899 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 463 50 0.7765 -36.38 0.0002661 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 492 50 0.7438 -33.99 0.0002881 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 520 50 0.7091 -31.57 0.00045039999999999994 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 321 100 0.9314 -53.76 5.868e-05 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
OC1CCCCC1 349 100 0.9081 -50.19 7.68e-05 InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2
